"ref_id","setting_id","string_agg"
13040,18,"was_2# _6 | among_2# _6 | the_4# _6 | first_2# _6 | published_2#._1# _6 | He_2# _6 | also_2# _6 | spins_2# _6 | tall_2# _6 | tales_2# _6 | for_2# _6 | caving_2# _6 | publications_2# _6 | under_2# _6 | his_2# _6 | cheeky_2# _6 | alter_2# _6 | ego_2#,_1# _6 | Ergor_2# _6 | Rubreck_2#._1# _6"
13040,19,"recommended_2# _6 | stopping_2# _6 | by_2# _6 | Sonido_2#,_1# _6 | a_4# _6 | South_2# _6 | American_2#-_1# _6 | cafe_2# _6 | in_2# _6 | Fitzroy_2#,_1# _6 | a_4# _6 | village_2# _6 | known_2# _6 | for_2# _6 | having_2# _6 | cafes_2# _6 | with_2# _6 | highly_2# _6 | skilled_2# _6 | baristas_2#._1# _6"
13040,20,"attendees_2# _6 | and_2# _6 | those_2# _6 | working_2# _6 | for_2# _6 | the_4# _6 | said_2# _6 | Eugene_2# _6 | Quinn_2#,_1# _6 | an_4# _6 | expat_2# _6 | from_2# _6 | London_2# _6 | who_2# _6 | organises_2# _6 | monthly_2#,_1# _6 | English_2#-_1# _6 | Vienna_2# _6 | Coffeehouse_2# _6 | Conversations_2#._1# _6"
13040,21,"an_4# _6 | unspoken_2# _6 | rule_2# _6 | of_2# _6 | what_2# _6 | drink_2# _6 | to_2# _6 | order_2# _6 | when:_2# _6 | cappuccino_2# _6 | in_2# _6 | the_4# _6 | morning_2# _6 | and_2# _6 | only_2# _6 | a_4# _6 | caffe_2# _6 | espresso)_2# _6 | after_2# _6 | eating_2#._1# _6"
13040,22,"nuisance""_2# _6 | and_2# _6 | are_2# _6 | antithetical_2# _6 | to_2# _6 | the_4# _6 | square_2# _6 | being_2# _6 | more_2# _6 | attractive_2# _6 | for_2# _6 | tourists""_2#._1# _6 | Never_2# _6 | has_2# _6 | the_4# _6 | sausage_2# _6 | been_2# _6 | so_2# _6 | under_2# _6 | attack_2#._1# _6"
13040,23,"away_2# _6 | hours_2# _6 | on_2# _6 | a_4# _6 | small_2# _6 | folding_2# _6 | chair_2# _6 | as_2# _6 | if_2# _6 | it_2# _6 | were_2# _6 | my_2# _6 | own_2# _6 | private_2# _6 | realm_2#._1# _6 | That's_2# _6 | it_2#!_1# _6 | I_2# _6 | love_2# _6 | Paris_2#._1# _6"
13040,24,"where_2# _6 | she_2# _6 | works_2# _6 | a_4# _6 | wine_2#-_1# _6 | villa_2# _6 | on_2# _6 | a_4# _6 | hilltop_2# _6 | north_2# _6 | of_2# _6 | the_4# _6 | centre_2#._1# _6 | 'This_2# _6 | is_2# _6 | the_4# _6 | sunniest_2# _6 | place_2# _6 | in_2# _6 | France_2#._1# _6"
13040,25,"signed_2# _6 | form_2# _6 | from_2# _6 | the_4# _6 | airport_2#,_1# _6 | and_2# _6 | when_2# _6 | the_4# _6 | store_2# _6 | receives_2# _6 | it_2# _6 | they_2# _6 | will_2# _6 | refund_2# _6 | the_4# _6 | tax_2# _6 | to_2# _6 | your_2# _6 | credit_2# _6 | card_2#._1# _6"
13040,26,"one_2# _6 | of_2# _6 | the_4# _6 | best_2# _6 | places_2# _6 | in_2# _6 | the_4# _6 | U.S_2#._1# _6 | to_2# _6 | see_2# _6 | the_4# _6 | northern_2# _6 | lights_2#,_1# _6 | thanks_2# _6 | to_2# _6 | the_4# _6 | lack_2# _6 | of_2# _6 | light_2# _6 | pollution_2#._1# _6"
13040,27,"lights_2# _6 | set_2# _6 | against_2# _6 | the_4# _6 | mountainous_2# _6 | backdrop_2#._1# _6 | We_2# _6 | must_2# _6 | say_2# _6 | that_2# _6 | this_2# _6 | place_2# _6 | is_2# _6 | just_2# _6 | stunning_2# _6 | and_2# _6 | you_2# _6 | shouldn't_2# _6 | miss_2# _6 | it_2#._1# _6"
13040,28,"for_2# _6 | aurora_2# _6 | viewing_2# _6 | in_2# _6 | Aroostook_2#._1# _6 | However_2#,_1# _6 | sightings_2# _6 | are_2# _6 | possible_2# _6 | in_2# _6 | the_4# _6 | spring_2# _6 | and_2# _6 | fall_2#,_1# _6 | when_2# _6 | magnetic_2# _6 | storm_2# _6 | activity_2# _6 | is_2# _6 | strongest_2#._1# _6"
13040,29,"as_2# _6 | far_2# _6 | as_2# _6 | the_4# _6 | eye_2# _6 | can_2# _6 | see_2#,_1# _6 | with_2# _6 | only_2# _6 | the_4# _6 | occasional_2# _6 | tuft_2# _6 | of_2# _6 | grass_2# _6 | or_2# _6 | ground_2# _6 | squirrel_2# _6 | interrupting_2# _6 | the_4# _6 | landscape_2#._1# _6"
13041,1,"storic_2# _6 | stles_2# _6 | Scotland_2# _6 | otland_2# _6 | e_2# _6 | uilt_2# _6 | t_2# _6 | out_2# _6 | right_2# _6 | t_2# _6 | es_2# _6 | ake_2# _6 | it_2# _6 | ppear_2# _6 | ar_2# _6 | er_2# _6 | it_2# _6 | ctually_2# _6 | ally_2# _6 | _2# _6"
13041,2,"and_2# _6 | the_4# _6 | experience_2#._1# _6 | Online_2# _6 | and_2# _6 | walk_2#-_1# _6 | lotteries_2# _6 | are_2# _6 | used_2# _6 | to_2# _6 | select_2# _6 | the_4# _6 | lucky_2# _6 | few_2#._1# _6 | It's_2# _6 | also_2# _6 | a_4# _6 | place_2# _6 | worth_2# _6 | visiting_2#._1# _6"
13041,3,"attraction_2#._1# _6 | Burgess_2# _6 | Falls_2# _6 | State_2# _6 | Park_2# _6 | draws_2# _6 | visitors_2# _6 | with_2# _6 | its_2# _6 | leafy_2# _6 | hiking_2# _6 | trails_2#,_1# _6 | its_2# _6 | peaceful_2# _6 | fishing_2# _6 | pier_2# _6 | and_2# _6 | four_2# _6 | beautiful_2# _6 | waterfalls_2#._1# _6"
13041,4,"expanses_2# _6 | of_2# _6 | wilderness_2# _6 | while_2# _6 | still_2# _6 | keeping_2# _6 | iconic_2# _6 | places_2# _6 | easily_2# _6 | accessible_2# _6 | to_2# _6 | anyone_2# _6 | without_2# _6 | having_2# _6 | to_2# _6 | hike_2# _6 | miles_2# _6 | of_2# _6 | rugged_2# _6 | trails_2#._1# _6"
13041,5,"unforgettable_2# _6 | experience_2# _6 | is_2# _6 | riding_2# _6 | on_2# _6 | the_4# _6 | original_2# _6 | wooden_2# _6 | escalator_2#,_1# _6 | especially_2# _6 | since_2# _6 | this_2# _6 | store_2# _6 | was_2# _6 | the_4# _6 | first_2# _6 | to_2# _6 | use_2# _6 | modern_2# _6 | escalators_2#._1# _6"
13041,6,"rk's_2# _6 | g_2# _6 | s_2# _6 | ghtseeing_2# _6 | ur_2#._1# _6 | tting_2# _6 | ck_2# _6 | top_2# _6 | p_2# _6 | this_2# _6 | is_2# _6 | s_2#,_1# _6 | u_2# _6 | n_2# _6 | lax_2# _6 | d_2# _6 | ke_2# _6 | the_4# _6 | e_2# _6 | ews_2#._1# _6"
13041,7,"late_2# _6 | July_2#._1# _6 | Some_2# _6 | museums_2# _6 | have_2# _6 | free_2# _6 | admission_2# _6 | daily_2#,_1# _6 | while_2# _6 | others_2# _6 | are_2# _6 | free_2# _6 | only_2# _6 | on_2# _6 | specific_2# _6 | days_2# _6 | or_2# _6 | during_2# _6 | certain_2# _6 | hours_2#._1# _6"
13041,8,"in_2# _6 | advance_2# _6 | for_2# _6 | popular_2# _6 | events_2# _6 | or_2# _6 | games_2#,_1# _6 | but_2# _6 | in_2# _6 | some_2# _6 | cases_2# _6 | venues_2# _6 | offer_2# _6 | last_2#-_1# _6 | discount_2# _6 | tickets_2# _6 | if_2# _6 | you_2# _6 | arrive_2# _6 | early_2#._1# _6"
13041,9,"World_2# _6 | Heritage_2# _6 | List_2#._1# _6 | In_2# _6 | 1993_2#,_1# _6 | Czechoslovakia_2# _6 | split_2# _6 | into_2# _6 | two_2# _6 | countries_2# _6 | and_2# _6 | Prague_2# _6 | became_2# _6 | capital_2# _6 | city_2# _6 | of_2# _6 | the_4# _6 | new_2# _6 | Czech_2# _6 | Republic_2#._1# _6"
13041,10,"service_2#,_1# _6 | and_2# _6 | reciprocity_2#._1# _6 | Play_2# _6 | to_2# _6 | those_2# _6 | values_2# _6 | and_2# _6 | business_2# _6 | travel_2# _6 | can_2# _6 | become_2# _6 | not_2# _6 | t_2# _6 | pleasure_2# _6 | easure_2# _6 | t_2# _6 | less_2# _6 | stressful_2#._1# _6 | ssful_2#._1# _6"
13041,11,"the_4# _6 | beginning_2# _6 | of_2# _6 | Oxford_2# _6 | University_2#._1# _6 | People_2# _6 | can_2# _6 | stay_2# _6 | in_2# _6 | rooms_2# _6 | at_2# _6 | Oxford_2# _6 | and_2# _6 | Cambridge_2# _6 | when_2# _6 | the_4# _6 | students_2# _6 | are_2# _6 | on_2# _6 | holiday_2#._1# _6"
13041,12,"all_2#,_1# _6 | Aix-les_2#-_1# _6 | is_2# _6 | an_4# _6 | accessible_2# _6 | town_2#,_1# _6 | with_2# _6 | its_2# _6 | station_2# _6 | in_2# _6 | the_4# _6 | town_2# _6 | centre_2#,_1# _6 | the_4# _6 | two_2# _6 | international_2# _6 | airports_2# _6 | and_2# _6 | convenient_2# _6 | motorways_2#._1# _6"
13041,13,"Have_2# _6 | already_2# _6 | visited_2# _6 | the_4# _6 | huge_2# _6 | zoo_2# _6 | or_2# _6 | a_4# _6 | museum_2# _6 | full_2# _6 | of_2# _6 | diamonds_2#?_1# _6 | No_2#?_1# _6 | Then_2# _6 | you_2# _6 | should_2# _6 | do_2# _6 | it_2# _6 | right_2# _6 | now_2#!_1# _6"
13041,14,"in_2# _6 | Europe_2#._1# _6 | Most_2# _6 | of_2# _6 | all_2#,_1# _6 | we_2# _6 | invite_2# _6 | you_2# _6 | to_2# _6 | enjoy_2# _6 | the_4# _6 | experience_2# _6 | of_2# _6 | visiting_2# _6 | a_4# _6 | city_2# _6 | that_2# _6 | truly_2# _6 | welcomes_2# _6 | you_2#._1# _6"
13041,15,"acclaimed_2# _6 | independent_2# _6 | festivals_2#,_1# _6 | year_2#-_1# _6 | world_2#-_1# _6 | sporting_2# _6 | events_2# _6 | and_2# _6 | a_4# _6 | growing_2# _6 | reputation_2# _6 | as_2# _6 | a_4# _6 | foodie_2# _6 | haven_2#,_1# _6 | it's_2# _6 | all_2# _6 | happening_2# _6 | in_2# _6 | Birmingham_2#._1# _6"
13041,16,"Bordeaux_2# _6 | is_2# _6 | the_4# _6 | ideal_2# _6 | base_2# _6 | for_2# _6 | exploring_2# _6 | wine_2# _6 | châteaux_2# _6 | of_2# _6 | Médoc_2#,_1# _6 | St_2# _6 | and_2# _6 | it's_2# _6 | just_2# _6 | 45_2# _6 | minutes_2# _6 | from_2# _6 | superb_2# _6 | beaches_2#._1# _6"
13041,17,"Stephen's_2# _6 | Basilica_2#._1# _6 | When_2# _6 | you're_2# _6 | done_2# _6 | with_2# _6 | the_4# _6 | must-sees_2#,_1# _6 | leave_2# _6 | the_4# _6 | main_2# _6 | streets_2# _6 | behind_2#,_1# _6 | and_2# _6 | let_2# _6 | the_4# _6 | city_2# _6 | unfold_2# _6 | its_2# _6 | secrets_2#._1# _6"
13041,18,"eat_2# _6 | in_2# _6 | a_4# _6 | castle_2# _6 | or_2# _6 | follow_2# _6 | in_2# _6 | the_4# _6 | footsteps_2# _6 | of_2# _6 | Dublin's_2# _6 | many_2# _6 | musical_2# _6 | greats_2#,_1# _6 | there's_2# _6 | something_2# _6 | for_2# _6 | everyone_2# _6 | in_2# _6 | Dublin_2#!_1# _6"
13041,19,"past_2# _6 | Australia's_2# _6 | largest_2# _6 | city_2#._1# _6 | Top_2# _6 | spots_2# _6 | can_2# _6 | be_2# _6 | found_2# _6 | in_2# _6 | Sydney_2# _6 | Harbour_2#,_1# _6 | Ku-ring_2#-_1# _6 | Chase_2# _6 | and_2# _6 | Kamay_2# _6 | Botany_2# _6 | Bay_2# _6 | national_2# _6 | parks_2#._1# _6"
13041,20,"will_2# _6 | have_2# _6 | again_2# _6 | eaten_2# _6 | away_2# _6 | the_4# _6 | ground_2# _6 | up_2# _6 | to_2# _6 | its_2# _6 | new_2# _6 | location_2#._1# _6 | And_2# _6 | it'll_2# _6 | be_2# _6 | time_2# _6 | for_2# _6 | another_2# _6 | dramatic_2# _6 | rescue_2#._1# _6"
13041,21,"foot_2# _6 | on_2# _6 | shore_2# _6 | without_2# _6 | first_2# _6 | being_2# _6 | adopted_2# _6 | into_2# _6 | a_4# _6 | local_2# _6 | family_2#._1# _6 | Apparently_2#,_1# _6 | we'd_2# _6 | now_2# _6 | been_2# _6 | adopted_2# _6 | giving_2# _6 | presents_2# _6 | to_2# _6 | locals_2#._1# _6"
13041,22,"ashore_2# _6 | with_2# _6 | Simon_2#,_1# _6 | bringing_2# _6 | fishing_2# _6 | tackle_2# _6 | as_2# _6 | a_4# _6 | gift_2#,_1# _6 | along_2# _6 | with_2# _6 | notebooks_2# _6 | for_2# _6 | the_4# _6 | kids_2# _6 | at_2# _6 | the_4# _6 | island's_2# _6 | only_2# _6 | school_2#._1# _6"
13041,23,"for_2# _6 | thumbing_2# _6 | a_4# _6 | ride_2# _6 | is_2# _6 | narrow:_2# _6 | yachts_2# _6 | only_2# _6 | travel_2# _6 | through_2# _6 | this_2# _6 | part_2# _6 | of_2# _6 | the_4# _6 | South_2# _6 | Pacific_2# _6 | from_2# _6 | May_2# _6 | through_2# _6 | September_2#._1# _6"
13041,24,"these_2# _6 | icy_2# _6 | circles_2# _6 | are_2# _6 | frozen_2# _6 | methane_2# _6 | bubbles_2# _6 | pockets_2# _6 | of_2# _6 | gas_2# _6 | that_2#,_1# _6 | when_2# _6 | trapped_2# _6 | underwater_2# _6 | and_2# _6 | frozen_2#,_1# _6 | form_2# _6 | a_4# _6 | spectacular_2# _6 | landscape_2#._1# _6"
13041,25,"release_2# _6 | t_2# _6 | anyone_2# _6 | yone_2# _6 | ppens_2# _6 | light_2# _6 | ght_2# _6 | match_2# _6 | tch_2# _6 | arby_2#,_1# _6 | e_2# _6 | sses_2# _6 | methane_2# _6 | thane_2# _6 | ll_2# _6 | nite_2# _6 | to_2# _6 | giant_2# _6 | ant_2# _6 | plosion_2#._1# _6"
13041,26,"Iceland_2#._1# _6 | Even_2# _6 | the_4# _6 | UK_2# _6 | has_2# _6 | its_2# _6 | own_2# _6 | desert_2# _6 | Dungeness_2# _6 | in_2# _6 | Kent_2#,_1# _6 | a_4# _6 | vast_2# _6 | shingle_2# _6 | beach_2# _6 | that_2# _6 | experiences_2# _6 | comparatively_2# _6 | low_2# _6 | rainfall_2#._1# _6"
13041,27,"plants_2# _6 | things_2# _6 | to_2# _6 | make_2# _6 | staying_2# _6 | home_2# _6 | more_2# _6 | pleasant_2#._1# _6 | At_2# _6 | least_2# _6 | you_2# _6 | can_2# _6 | be_2# _6 | surrounded_2# _6 | by_2# _6 | beautiful_2# _6 | things_2# _6 | on_2# _6 | your_2# _6 | staycation_2#._1# _6"
13041,28,"can_2# _6 | be_2# _6 | sampled_2# _6 | here_2# _6 | or_2# _6 | along_2# _6 | the_4# _6 | piers_2#,_1# _6 | which_2# _6 | also_2# _6 | has_2# _6 | an_4# _6 | array_2# _6 | of_2# _6 | produce_2#,_1# _6 | craft_2# _6 | stalls_2# _6 | and_2# _6 | specialty_2# _6 | stores_2#._1# _6"
13041,29,"in_2# _6 | Scotland_2#._1# _6 | Trained_2# _6 | birds_2# _6 | of_2# _6 | prey_2# _6 | swoop_2# _6 | down_2# _6 | to_2# _6 | deliver_2# _6 | the_4# _6 | rings_2#,_1# _6 | as_2# _6 | Scottish_2# _6 | pipers_2# _6 | accompany_2# _6 | the_4# _6 | ceremony_2#._1# _6 | How_2# _6 | exciting_2#!_1# _6"
13041,30,"to_2# _6 | drive_2# _6 | the_4# _6 | rickshaw_2#._1# _6 | They_2# _6 | can_2# _6 | also_2# _6 | use_2# _6 | the_4# _6 | pre_2#-_1# _6 | time_2# _6 | to_2# _6 | decorate_2# _6 | their_2# _6 | rickshaws_2# _6 | and_2# _6 | ask_2# _6 | any_2# _6 | last_2#-_1# _6 | questions_2#._1# _6"
13042,1,"it_2# _6 | would_2# _6 | be_2# _6 | hard_2# _6 | to_2# _6 | live_2# _6 | in_2# _6 | place_2# _6 | with_2# _6 | so_2# _6 | much_2# _6 | beauty_2# _6 | and_2# _6 | not_2# _6 | be_2# _6 | good-natured_2#,_1# _6 | as_2# _6 | the_4# _6 | Queenslanders_2# _6 | are_2#._1# _6"
13042,2,"you_2# _6 | can_2# _6 | fly_2# _6 | over_2# _6 | the_4# _6 | reef_2# _6 | in_2# _6 | a_4# _6 | plane_2#._1# _6 | This_2# _6 | will_2# _6 | give_2# _6 | you_2# _6 | an_4# _6 | idea_2# _6 | of_2# _6 | its_2# _6 | scale_2# _6 | and_2# _6 | diversity_2#._1# _6"
13042,3,"found_2# _6 | dinosaur_2# _6 | bones_2# _6 | and_2# _6 | didn't_2# _6 | know_2# _6 | what_2# _6 | they_2# _6 | were_2#._1# _6 | The_4# _6 | bones_2# _6 | would_2# _6 | have_2# _6 | looked_2# _6 | like_2# _6 | they_2# _6 | came_2# _6 | from_2# _6 | a_4# _6 | monster_2#._1# _6"
13042,4,"in_2# _6 | any_2# _6 | of_2# _6 | the_4# _6 | top_2# _6 | 10_2# _6 | lists_2#?_1# _6 | Apparently_2#,_1# _6 | famous_2# _6 | cities_2# _6 | often_2# _6 | lose_2# _6 | points_2# _6 | because_2# _6 | of_2# _6 | crime_2#,_1# _6 | traffic_2# _6 | and_2# _6 | inadequate_2# _6 | infrastructure_2#._1# _6"
13042,5,"about_2# _6 | 80_2# _6 | kilometres_2# _6 | of_2# _6 | bike_2# _6 | lanes_2#,_1# _6 | and_2# _6 | 50_2# _6 | kilometres_2# _6 | of_2# _6 | pavement_2# _6 | paths_2#._1# _6 | Cycling_2# _6 | accounts_2# _6 | for_2# _6 | 12%_2# _6 | of_2# _6 | total_2# _6 | street_2# _6 | traffic_2#._1# _6"
13042,6,"the_4# _6 | evening_2#,_1# _6 | the_4# _6 | hotel_2# _6 | serves_2# _6 | special_2# _6 | dinners_2#,_1# _6 | where_2# _6 | guests_2# _6 | dress_2# _6 | up_2# _6 | as_2# _6 | inmates_2# _6 | and_2# _6 | eat_2# _6 | together_2# _6 | at_2# _6 | a_4# _6 | communal_2# _6 | table_2#._1# _6"
13042,7,"don't_2# _6 | worry_2#,_1# _6 | because_2# _6 | the_4# _6 | company's_2# _6 | answered_2# _6 | that_2# _6 | for_2# _6 | you_2#._1# _6 | 'Yes_2#._1# _6 | You_2# _6 | could_2#._1# _6 | You'll_2# _6 | be_2# _6 | signing_2# _6 | a_4# _6 | waiver_2#,_1# _6 | so_2# _6 | we're_2# _6 | cool_2#._1# _6"
13042,8,"the_4# _6 | earth_2# _6 | which_2# _6 | is_2# _6 | not_2# _6 | unique_2# _6 | in_2# _6 | this_2# _6 | regard_2# _6 | as_2# _6 | many_2# _6 | other_2# _6 | artificial_2# _6 | constructions_2# _6 | can_2# _6 | be_2# _6 | seen_2# _6 | from_2# _6 | that_2# _6 | height_2#._1# _6"
13042,9,"and_2#,_1# _6 | at_2# _6 | the_4# _6 | top_2#,_1# _6 | a_4# _6 | champagne_2# _6 | bar_2#._1# _6 | The_4# _6 | view_2# _6 | is_2# _6 | amazing_2# _6 | and_2# _6 | everyone_2# _6 | wants_2# _6 | to_2# _6 | go_2# _6 | there_2# _6 | and_2# _6 | take_2# _6 | pictures_2#._1# _6"
13042,10,"hikers_2# _6 | of_2# _6 | all_2# _6 | levels_2# _6 | by_2# _6 | booking_2# _6 | an_4# _6 | experienced_2# _6 | outfitter_2# _6 | such_2# _6 | as_2# _6 | the_4# _6 | Green_2# _6 | Mountain_2# _6 | Club_2#,_1# _6 | which_2# _6 | maintains_2# _6 | the_4# _6 | Long_2# _6 | Trail_2#._1# _6"
13042,11,"grand_2# _6 | boulevard_2#,_1# _6 | beckons_2# _6 | business_2# _6 | travelers_2# _6 | and_2# _6 | tourists_2# _6 | alike_2#,_1# _6 | with_2# _6 | the_4# _6 | new_2# _6 | design_2#-_1# _6 | Carlota_2# _6 | hotel_2# _6 | and_2# _6 | an_4# _6 | increasing_2# _6 | number_2# _6 | of_2# _6 | restaurants._2#._1# _6"
13042,12,"site_2#._1# _6 | And_2# _6 | all_2# _6 | the_4# _6 | effort_2# _6 | has_2# _6 | been_2# _6 | paying_2# _6 | off:_2# _6 | A_4# _6 | 2013_2# _6 | survey_2# _6 | ranked_2# _6 | Bordeaux_2# _6 | France's_2# _6 | second_2#-_1# _6 | favorite_2# _6 | city_2#,_1# _6 | after_2# _6 | Paris_2#._1# _6"
13042,13,"footsteps_2# _6 | of_2# _6 | Angelina_2# _6 | Jolie_2# _6 | and_2# _6 | Brad_2# _6 | Pitt_2#,_1# _6 | who_2# _6 | spent_2# _6 | their_2# _6 | honeymoon_2# _6 | shooting_2# _6 | their_2# _6 | latest_2# _6 | film_2#,_1# _6 | By_2# _6 | the_4# _6 | Sea_2#,_1# _6 | in_2# _6 | Gozo_2#._1# _6"
13042,14,"acres_2# _6 | of_2# _6 | federal_2# _6 | land_2# _6 | to_2# _6 | help_2# _6 | preserve_2# _6 | the_4# _6 | wonder_2# _6 | of_2# _6 | places_2# _6 | like_2# _6 | Crater_2# _6 | Lake_2#,_1# _6 | Mesa_2# _6 | Verde_2# _6 | and_2# _6 | the_4# _6 | Grand_2# _6 | Canyon_2#._1# _6"
13042,15,"International_2# _6 | Film_2# _6 | Festival_2# _6 | each_2# _6 | September_2#,_1# _6 | and_2# _6 | the_4# _6 | 2016_2# _6 | N.B.A_2#._1# _6 | All_2#-_1# _6 | game_2#,_1# _6 | held_2# _6 | outside_2# _6 | the_4# _6 | United_2# _6 | States_2# _6 | for_2# _6 | the_4# _6 | first_2# _6 | time_2#._1# _6"
13042,16,"Krog_2# _6 | who_2# _6 | serves_2# _6 | and_2# _6 | grows_2# _6 | many_2# _6 | of_2# _6 | the_4# _6 | vegetables;_2# _6 | but_2# _6 | his_2# _6 | sophisticated_2#,_1# _6 | deeply_2# _6 | layered_2# _6 | cooking_2# _6 | is_2# _6 | more_2# _6 | world_2#-_1# _6 | than_2# _6 | rustic_2#._1# _6"
13042,17,"family_2#-_1# _6 | botanical_2# _6 | garden_2# _6 | with_2# _6 | lovely_2# _6 | orchids_2# _6 | and_2# _6 | plenty_2# _6 | of_2# _6 | options_2# _6 | for_2# _6 | a_4# _6 | good_2# _6 | plate_2# _6 | of_2# _6 | beans_2# _6 | and_2# _6 | succulent_2# _6 | roast_2# _6 | pork_2#._1# _6"
13042,18,"ourced_2# _6 | rom_2# _6 | he_2# _6 | ilhelmsborg_2# _6 | orest_2# _6 | nd_2# _6 | urrounding_2# _6 | ountryside_2#._1# _6 | ake_2# _6 | walk_2# _6 | alk_2# _6 | o_2# _6 | he_2# _6 | ity_2# _6 | enter_2# _6 | nd_2# _6 | njoy_2# _6 | he_2# _6 | antastic_2# _6 | tmosphere_2#._1# _6"
13042,19,"ng_2# _6 | ugh_2# _6 | mn_2#._1# _6 | zmir_2#,_1# _6 | r_2#,_1# _6 | he_2# _6 | peninsula's_2# _6 | nsula's_2# _6 | _2#,_1# _6 | food_2# _6 | tour_2# _6 | outfit_2# _6 | it_2# _6 | nary_2# _6 | streets_2# _6 | ntly_2# _6 | n_2# _6 | ring_2# _6 | ing_2# _6 | s_2#._1# _6"
13042,20,"national_2# _6 | parks_2#,_1# _6 | snow_2#-_1# _6 | mountains_2# _6 | and_2# _6 | abundant_2# _6 | waterfalls_2# _6 | along_2# _6 | the_4# _6 | way_2#._1# _6 | The_4# _6 | trip_2# _6 | can_2# _6 | now_2# _6 | be_2# _6 | completed_2# _6 | in_2# _6 | a_4# _6 | few_2# _6 | hours_2#._1# _6"
13042,21,"Meanwhile_2#,_1# _6 | locals_2# _6 | will_2# _6 | be_2# _6 | pouring_2# _6 | their_2# _6 | energy_2# _6 | into_2# _6 | grass_2#-_1# _6 | events_2#,_1# _6 | from_2# _6 | traditional_2# _6 | Basque_2# _6 | festivals_2# _6 | to_2# _6 | street_2# _6 | theater_2# _6 | and_2# _6 | artisan_2# _6 | markets_2#._1# _6"
13042,22,"true_2# _6 | to_2# _6 | the_4# _6 | region's_2# _6 | less_2# _6 | fashionable_2# _6 | days_2#._1# _6 | Stay_2# _6 | there_2# _6 | some_2# _6 | days_2# _6 | and_2# _6 | enjoy_2# _6 | the_4# _6 | food_2# _6 | and_2# _6 | good_2# _6 | chat_2# _6 | with_2# _6 | people_2#._1# _6"
13042,23,"the_4# _6 | most_2# _6 | extensive_2# _6 | refurbishment_2# _6 | in_2# _6 | its_2# _6 | 150-plus_2#-_1# _6 | history_2#,_1# _6 | with_2# _6 | the_4# _6 | opening_2# _6 | of_2# _6 | a_4# _6 | new_2# _6 | atrium_2# _6 | and_2# _6 | upgrades_2# _6 | to_2# _6 | two_2# _6 | wings_2#._1# _6"
13042,24,"exhibits_2#._1# _6 | In_2# _6 | fall_2#,_1# _6 | the_4# _6 | new_2# _6 | 65,000-square_2#-_1# _6 | square_2#-_1# _6 | Aquatis_2# _6 | Swiss_2# _6 | Aquarium_2# _6 | and_2# _6 | Water_2# _6 | Museum_2# _6 | will_2# _6 | open_2# _6 | near_2# _6 | Lausanne_2#,_1# _6 | the_4# _6 | canton's_2# _6 | capital_2#._1# _6"
13042,25,"restaurant_2# _6 | brand)_2#,_1# _6 | which_2# _6 | opened_2# _6 | there_2# _6 | late_2# _6 | last_2# _6 | year_2#._1# _6 | All_2# _6 | the_4# _6 | information_2# _6 | about_2# _6 | tickets_2# _6 | you_2# _6 | can_2# _6 | find_2# _6 | at_2# _6 | the_4# _6 | local_2# _6 | website_2#._1# _6"
13042,26,"Everglades_2# _6 | Outpost_2# _6 | is_2# _6 | dedicated_2# _6 | to_2# _6 | housing_2# _6 | and_2# _6 | helping_2# _6 | injured_2# _6 | animals_2# _6 | until_2# _6 | they_2# _6 | are_2# _6 | ready_2# _6 | to_2# _6 | be_2# _6 | re_2#-_1# _6 | into_2# _6 | the_4# _6 | wild_2#._1# _6"
13042,27,"2026_2#._1# _6 | Guests_2# _6 | of_2# _6 | the_4# _6 | nearby_2# _6 | Majestic_2# _6 | Hotel_2# _6 | &_2# _6 | Spa_2# _6 | will_2# _6 | be_2# _6 | offered_2# _6 | private_2# _6 | tours_2# _6 | of_2# _6 | both_2# _6 | structures_2# _6 | once_2# _6 | they_2# _6 | open_2#._1# _6"
13042,28,"aterways_2#?_1# _6 | hey_2# _6 | ere_2# _6 | eopened_2# _6 | nd_2# _6 | ow_2# _6 | he_2# _6 | inn_2# _6 | anal_2# _6 | uts_2# _6 | hrough_2# _6 | he_2# _6 | ew_2# _6 | nterlinden_2# _6 | quare_2#,_1# _6 | ining_2# _6 | t_2# _6 | ith_2# _6 | andstone_2# _6 | teps_2#._1# _6"
13042,29,"can_2# _6 | see_2# _6 | free_2#-_1# _6 | bison_2#._1# _6 | Tip:_2# _6 | Take_2# _6 | a_4# _6 | tour_2#._1# _6 | The_4# _6 | guides_2# _6 | know_2# _6 | where_2# _6 | to_2# _6 | look_2# _6 | for_2# _6 | resident_2# _6 | wolf_2# _6 | packs_2# _6 | and_2# _6 | bears_2#._1# _6"
13042,30,"a_4# _6 | 19th_2#-_1# _6 | century_2# _6 | pub_2# _6 | and_2# _6 | brewery_2# _6 | offices_2#._1# _6 | More_2# _6 | convenience:_2# _6 | American_2# _6 | Airlines_2# _6 | introduced_2# _6 | daily_2# _6 | Sydney_2# _6 | to_2# _6 | Los_2# _6 | Angeles_2# _6 | flights_2# _6 | in_2# _6 | December_2#._1# _6"
